date,1. open,2. high,3. low,4. close,5. volume
2020-08-14 05:55:00,261.0,261.0,261.0,261.0,656.0
2020-08-14 06:02:00,261.3,261.3,261.3,261.3,230.0
2020-08-14 06:05:00,261.3,261.3,261.3,261.3,140.0
2020-08-14 06:46:00,261.25,261.25,261.25,261.25,241.0
2020-08-14 06:51:00,261.25,261.25,261.25,261.25,586.0
2020-08-14 06:53:00,262.0,262.0,262.0,262.0,309.0
2020-08-14 06:55:00,262.4,262.4,262.4,262.4,229.0
2020-08-14 07:00:00,262.38,262.38,262.38,262.38,200.0
2020-08-14 07:03:00,262.5,262.5,262.34,262.34,584.0
2020-08-14 07:04:00,262.34,262.34,262.34,262.34,514.0
2020-08-14 07:05:00,262.34,262.34,262.2,262.2,466.0
2020-08-14 07:06:00,262.5,262.5,262.4,262.4,666.0
2020-08-14 07:07:00,262.16,262.16,262.16,262.16,150.0
2020-08-14 07:09:00,262.44,262.44,262.44,262.44,287.0
2020-08-14 07:10:00,262.38,262.5,262.38,262.5,1110.0
2020-08-14 07:11:00,262.3,262.3,262.3,262.3,497.0
2020-08-14 07:12:00,262.3,262.3,262.3,262.3,284.0
2020-08-14 07:13:00,262.55,262.55,262.55,262.55,281.0
2020-08-14 07:16:00,262.45,262.45,262.45,262.45,150.0
2020-08-14 07:18:00,262.48,262.48,262.48,262.48,204.0
2020-08-14 07:21:00,262.48,262.48,262.48,262.48,350.0
2020-08-14 07:22:00,262.5,262.6,262.5,262.6,1184.0
2020-08-14 07:24:00,262.75,262.75,262.75,262.75,230.0
2020-08-14 07:26:00,262.79,262.8,262.79,262.8,682.0
2020-08-14 07:27:00,262.8,262.8,262.8,262.8,430.0
2020-08-14 07:34:00,262.68,262.68,262.68,262.68,281.0
2020-08-14 07:35:00,262.62,262.62,262.62,262.62,500.0
2020-08-14 07:39:00,262.75,262.75,262.75,262.75,125.0
2020-08-14 07:40:00,262.79,262.8,262.79,262.8,533.0
2020-08-14 07:44:00,262.98,262.98,262.98,262.98,200.0
2020-08-14 07:45:00,262.9,262.9,262.9,262.9,100.0
2020-08-14 07:46:00,262.85,262.96,262.85,262.96,1140.0
2020-08-14 07:48:00,262.8,262.8,262.75,262.75,655.0
2020-08-14 07:49:00,262.75,262.75,262.61,262.61,799.0
2020-08-14 07:50:00,262.6,262.6,262.55,262.55,585.0
2020-08-14 07:51:00,262.23,262.23,262.05,262.05,1201.0
2020-08-14 07:53:00,262.23,262.23,262.23,262.23,145.0
2020-08-14 07:59:00,262.45,262.45,262.45,262.45,942.0
2020-08-14 08:01:00,262.76,262.8,261.95,261.95,7123.0
2020-08-14 08:03:00,262.32,262.32,262.32,262.32,120.0
2020-08-14 08:07:00,262.38,262.38,262.38,262.38,275.0
2020-08-14 08:08:00,262.4,262.4,262.3,262.32,1495.0
2020-08-14 08:10:00,262.36,262.36,262.3,262.3,1765.0
2020-08-14 08:12:00,262.4,262.4,262.38,262.38,305.0
2020-08-14 08:13:00,262.37,262.37,262.37,262.37,100.0
2020-08-14 08:15:00,262.39,262.39,262.39,262.39,267.0
2020-08-14 08:16:00,262.35,262.35,262.35,262.35,309.0
2020-08-14 08:17:00,262.51,262.51,262.51,262.51,1039.0
2020-08-14 08:19:00,262.33,262.33,262.33,262.33,133.0
2020-08-14 08:21:00,262.694,262.7,262.694,262.7,423.0
2020-08-14 08:23:00,262.5,262.5,262.5,262.5,445.0
2020-08-14 08:27:00,262.28,262.28,262.28,262.28,125.0
2020-08-14 08:31:00,262.28,262.28,262.12,262.12,993.0
2020-08-14 08:32:00,262.6753,262.6753,262.6753,262.6753,234.0
2020-08-14 08:34:00,262.4779,262.4779,262.4779,262.4779,121.0
2020-08-14 08:35:00,262.47,262.47,262.35,262.35,727.0
2020-08-14 08:39:00,262.5,262.5,262.5,262.5,164.0
2020-08-14 08:43:00,262.5,262.5,262.4,262.4,663.0
2020-08-14 08:45:00,262.31,262.31,262.3,262.3,473.0
2020-08-14 08:46:00,262.25,262.25,262.25,262.25,1973.0
2020-08-14 08:47:00,262.07,262.07,262.07,262.07,210.0
2020-08-14 08:52:00,262.2,262.2,262.2,262.2,350.0
2020-08-14 08:53:00,262.1,262.1,262.1,262.1,110.0
2020-08-14 08:55:00,262.1,262.1,262.1,262.1,228.0
2020-08-14 08:57:00,262.04,262.04,262.04,262.04,310.0
2020-08-14 08:59:00,262.193,262.193,262.193,262.193,195.0
2020-08-14 09:01:00,262.25,262.25,262.25,262.25,132.0
2020-08-14 09:02:00,262.25,262.3,262.25,262.3,576.0
2020-08-14 09:03:00,262.12,262.12,262.04,262.04,798.0
2020-08-14 09:05:00,262.1,262.1,262.1,262.1,318.0
2020-08-14 09:06:00,262.2493,262.2493,262.2493,262.2493,359.0
2020-08-14 09:07:00,262.04,262.06,262.0,262.0,2947.0
2020-08-14 09:08:00,262.05,262.05,262.05,262.05,367.0
2020-08-14 09:09:00,262.1,262.1,262.0,262.0,2346.0
2020-08-14 09:10:00,262.0999,262.0999,262.0999,262.0999,129.0
2020-08-14 09:12:00,261.87,261.87,261.87,261.87,313.0
2020-08-14 09:17:00,261.85,261.85,261.85,261.85,225.0
2020-08-14 09:18:00,261.87,261.87,261.87,261.87,177.0
2020-08-14 09:20:00,261.9783,261.9783,261.9783,261.9783,507.0
2020-08-14 09:22:00,262.0,262.0,262.0,262.0,1038.0
2020-08-14 09:23:00,261.88,261.88,261.88,261.88,463.0
2020-08-14 09:27:00,261.5741,261.5741,261.5741,261.5741,621.0
2020-08-14 09:29:00,262.2,262.2,262.2,262.2,971.0
2020-08-14 09:30:00,262.44,262.44,262.23,262.23,3947.0
2020-08-14 09:31:00,262.305,262.39,261.3,261.885,211993.0
2020-08-14 09:32:00,261.96,262.41,261.95,262.18,76752.0
2020-08-14 09:33:00,262.16,262.44,261.865,262.3658,74551.0
2020-08-14 09:34:00,262.34,262.34,261.36,261.82,88043.0
2020-08-14 09:35:00,261.8229,262.0,261.1,261.26,34435.0
2020-08-14 09:36:00,261.27,262.14,261.0625,262.0084,70062.0
2020-08-14 09:37:00,262.03,262.65,262.03,262.37,65197.0
2020-08-14 09:38:00,262.36,262.5,262.0607,262.1934,40160.0
2020-08-14 09:39:00,262.2,262.2,261.63,262.1084,43346.0
2020-08-14 09:40:00,262.01,262.15,261.67,261.86,37064.0
2020-08-14 09:41:00,261.865,262.165,261.6,262.06,20317.0
2020-08-14 09:42:00,261.97,262.08,261.75,261.865,22688.0
2020-08-14 09:43:00,261.91,262.15,261.7,262.03,26381.0
2020-08-14 09:44:00,261.97,262.31,261.9412,262.05,65538.0
2020-08-14 09:45:00,262.15,262.585,262.0923,262.535,39066.0
2020-08-14 09:46:00,262.51,262.58,261.8709,261.9408,79890.0
2020-08-14 09:47:00,261.95,261.95,260.94,260.99,98781.0
2020-08-14 09:48:00,261.0699,261.43,260.98,261.17,55801.0
2020-08-14 09:49:00,261.12,261.1464,260.82,260.83,47025.0
2020-08-14 09:50:00,260.8301,261.04,260.1278,260.14,121924.0
2020-08-14 09:51:00,260.11,260.81,260.08,260.14,88021.0
