date,1. open,2. high,3. low,4. close,5. volume
2020-08-14 07:06:00,124.71,124.71,124.71,124.71,103.0
2020-08-14 07:08:00,125.03,125.03,124.67,124.67,1238.0
2020-08-14 07:23:00,124.67,124.67,124.67,124.67,100.0
2020-08-14 08:01:00,124.6802,124.6802,124.6802,124.6802,1145.0
2020-08-14 08:49:00,124.8,124.8,124.8,124.8,292.0
2020-08-14 08:51:00,124.75,124.75,124.75,124.75,235.0
2020-08-14 08:56:00,124.75,124.75,124.75,124.75,789.0
2020-08-14 09:02:00,124.68,124.68,124.68,124.68,154.0
2020-08-14 09:03:00,124.65,124.65,124.65,124.65,100.0
2020-08-14 09:06:00,124.7,124.7,124.7,124.7,104.0
2020-08-14 09:30:00,124.53,124.53,124.09,124.09,3534.0
2020-08-14 09:31:00,124.2,124.6,123.91,124.165,193053.0
2020-08-14 09:32:00,124.32,124.54,124.29,124.29,11207.0
2020-08-14 09:33:00,124.3,124.45,124.16,124.45,9455.0
2020-08-14 09:34:00,124.345,124.505,124.3,124.315,7817.0
2020-08-14 09:35:00,124.31,124.67,124.26,124.67,8138.0
2020-08-14 09:36:00,124.69,124.77,124.5,124.5,8691.0
2020-08-14 09:37:00,124.4829,124.55,124.43,124.46,7716.0
2020-08-14 09:38:00,124.5,124.62,124.49,124.6,10112.0
2020-08-14 09:39:00,124.58,124.6,124.49,124.6,4544.0
2020-08-14 09:40:00,124.6102,124.65,124.57,124.63,4344.0
2020-08-14 09:41:00,124.61,124.63,124.55,124.59,6245.0
2020-08-14 09:42:00,124.5752,124.65,124.56,124.6138,9558.0
2020-08-14 09:43:00,124.6399,124.72,124.6,124.68,5721.0
2020-08-14 09:44:00,124.7,124.83,124.6601,124.83,5465.0
2020-08-14 09:45:00,124.85,124.92,124.82,124.91,10232.0
2020-08-14 09:46:00,124.9101,125.3545,124.9101,125.2107,53132.0
2020-08-14 09:47:00,125.19,125.2942,124.93,124.945,11685.0
2020-08-14 09:48:00,124.92,124.97,124.83,124.84,6864.0
2020-08-14 09:49:00,124.8394,124.94,124.78,124.9,6627.0
2020-08-14 09:50:00,124.91,125.0142,124.8553,124.995,14123.0
2020-08-14 09:51:00,125.02,125.0999,124.955,124.98,6257.0
2020-08-14 09:52:00,124.97,125.0631,124.9501,125.0195,5444.0
2020-08-14 09:53:00,125.02,125.02,124.96,124.99,3948.0
2020-08-14 09:54:00,124.99,125.12,124.99,125.1,4776.0
2020-08-14 09:55:00,125.1,125.17,125.04,125.04,11979.0
2020-08-14 09:56:00,125.02,125.02,124.76,124.7751,26485.0
2020-08-14 09:57:00,124.787,124.89,124.78,124.88,5257.0
2020-08-14 09:58:00,124.88,125.06,124.88,125.01,3043.0
2020-08-14 09:59:00,125.02,125.07,124.9655,125.01,2594.0
2020-08-14 10:00:00,125.0,125.15,125.0,125.13,3399.0
2020-08-14 10:01:00,125.16,125.17,125.05,125.14,3698.0
2020-08-14 10:02:00,125.14,125.35,125.14,125.19,11932.0
2020-08-14 10:03:00,125.19,125.27,125.1,125.17,3890.0
2020-08-14 10:04:00,125.17,125.21,125.11,125.17,11938.0
2020-08-14 10:05:00,125.17,125.22,125.13,125.13,3859.0
2020-08-14 10:06:00,125.17,125.2699,125.17,125.2699,3926.0
2020-08-14 10:07:00,125.25,125.28,125.21,125.28,4193.0
2020-08-14 10:08:00,125.25,125.28,125.2304,125.26,3103.0
2020-08-14 10:09:00,125.27,125.27,125.14,125.185,4380.0
2020-08-14 10:10:00,125.2,125.2855,125.2,125.2741,4012.0
2020-08-14 10:11:00,125.29,125.32,125.28,125.305,2889.0
2020-08-14 10:12:00,125.27,125.275,125.23,125.2321,3242.0
2020-08-14 10:13:00,125.19,125.2,125.1714,125.18,1883.0
2020-08-14 10:14:00,125.15,125.15,125.0,125.05,7519.0
2020-08-14 10:15:00,125.02,125.12,125.0,125.12,10715.0
2020-08-14 10:16:00,125.12,125.12,125.0,125.0415,2899.0
2020-08-14 10:17:00,125.07,125.22,125.07,125.22,1888.0
2020-08-14 10:18:00,125.25,125.29,125.23,125.2512,7835.0
2020-08-14 10:19:00,125.28,125.3,125.15,125.165,3911.0
2020-08-14 10:20:00,125.18,125.21,125.039,125.05,17440.0
2020-08-14 10:21:00,125.055,125.12,125.055,125.11,2498.0
2020-08-14 10:22:00,125.0615,125.18,125.03,125.14,30776.0
2020-08-14 10:23:00,125.16,125.36,125.16,125.335,9889.0
2020-08-14 10:24:00,125.32,125.43,125.32,125.43,2481.0
2020-08-14 10:25:00,125.4,125.44,125.38,125.42,6528.0
2020-08-14 10:26:00,125.39,125.4235,125.34,125.34,5311.0
2020-08-14 10:27:00,125.3625,125.38,125.32,125.32,4411.0
2020-08-14 10:28:00,125.34,125.3528,125.3,125.33,4627.0
2020-08-14 10:29:00,125.34,125.34,125.2701,125.32,3517.0
2020-08-14 10:30:00,125.35,125.405,125.33,125.37,5067.0
2020-08-14 10:31:00,125.375,125.44,125.36,125.425,6980.0
2020-08-14 10:32:00,125.45,125.52,125.435,125.47,9012.0
2020-08-14 10:33:00,125.4601,125.48,125.43,125.48,4213.0
2020-08-14 10:34:00,125.5,125.53,125.5,125.525,1904.0
2020-08-14 10:35:00,125.49,125.51,125.405,125.4599,4671.0
2020-08-14 10:36:00,125.45,125.45,125.37,125.37,2671.0
