date,1. open,2. high,3. low,4. close,5. volume
2020-08-14 04:21:00,106.12,106.12,106.12,106.12,105
2020-08-14 07:01:00,106.3,106.3,106.3,106.3,187
2020-08-14 07:08:00,106.05,106.05,106.05,106.05,103
2020-08-14 07:43:00,106.29,106.29,106.29,106.29,100
2020-08-14 07:46:00,106.3,106.3,106.3,106.3,301
2020-08-14 08:01:00,106.0502,106.3999,106.0002,106.05,1494
2020-08-14 08:05:00,106.3,106.3,106.3,106.3,213
2020-08-14 08:06:00,106.05,106.05,106.05,106.05,301
2020-08-14 08:07:00,106.3725,106.3725,106.3725,106.3725,100
2020-08-14 08:12:00,106.25,106.25,106.25,106.25,100
2020-08-14 08:13:00,106.25,106.25,106.25,106.25,182
2020-08-14 08:23:00,106.25,106.25,106.25,106.25,100
2020-08-14 08:30:00,106.2,106.2,106.2,106.2,212
2020-08-14 08:33:00,106.37,106.4,106.37,106.4,890
2020-08-14 08:37:00,106.04,106.04,106,106,629
2020-08-14 08:46:00,106.08,106.08,105.96,105.96,717
2020-08-14 08:47:00,106,106,106,106,202
2020-08-14 09:12:00,106,106,106,106,118
2020-08-14 09:14:00,106,106,106,106,189
2020-08-14 09:15:00,106.01,106.01,106,106,307
2020-08-14 09:19:00,106.04,106.04,106,106,201
2020-08-14 09:21:00,106,106,105.96,105.96,403
2020-08-14 09:22:00,105.96,105.96,105.96,105.96,300
2020-08-14 09:27:00,106,106,106,106,309
2020-08-14 09:28:00,106.2,106.2,106.2,106.2,108
2020-08-14 09:30:00,105.8,105.8,105.8,105.8,152
2020-08-14 09:31:00,106.12,106.21,106,106.14,191100
2020-08-14 09:32:00,106.18,106.3,106.16,106.25,9002
2020-08-14 09:33:00,106.29,106.33,106.21,106.33,11349
2020-08-14 09:34:00,106.33,106.4,106.28,106.29,19594
2020-08-14 09:35:00,106.319,106.33,106.25,106.25,9696
2020-08-14 09:36:00,106.27,106.3,106.11,106.155,12053
2020-08-14 09:37:00,106.155,106.2,106.13,106.14,14298
2020-08-14 09:38:00,106.14,106.25,106.13,106.15,15735
2020-08-14 09:39:00,106.12,106.13,105.85,105.87,8878
2020-08-14 09:40:00,105.87,105.99,105.84,105.94,9142
2020-08-14 09:41:00,105.9285,106.04,105.92,105.94,31634
2020-08-14 09:42:00,105.935,105.935,105.7988,105.87,5453
2020-08-14 09:43:00,105.88,105.91,105.7,105.71,14100
2020-08-14 09:44:00,105.74,105.8,105.67,105.8,5298
2020-08-14 09:45:00,105.83,105.925,105.83,105.891,2917
2020-08-14 09:46:00,105.865,105.88,105.77,105.78,9814
2020-08-14 09:47:00,105.78,105.78,105.6,105.61,13888
2020-08-14 09:48:00,105.62,105.66,105.49,105.5308,7203
